[0.53466796875],[0.25830078125],[0.18505859375],0.3260091145833333,[1.2970546297729015]
[0.54833984375],[0.22265625],[0.185546875],0.31884765625,[1.2881372198462486]
[0.587890625],[0.251953125],[0.19970703125],0.3465169270833333,[1.2519033327698708]
[0.578125],[0.24169921875],[0.18359375],0.33447265625,[1.2772414721548557]
[0.5556640625],[0.240234375],[0.20361328125],0.3331705729166667,[1.2778926733881235]
[0.56884765625],[0.22900390625],[0.20458984375],0.3341471354166667,[1.2476457878947258]
[0.57275390625],[0.236328125],[0.19921875],0.3361002604166667,[1.262393619865179]
[0.5478515625],[0.23779296875],[0.21337890625],0.3330078125,[1.3054617047309875]
[0.552734375],[0.244140625],[0.2021484375],0.3330078125,[1.2612457275390625]
[0.57666015625],[0.23681640625],[0.20263671875],0.3387044270833333,[1.2579707149416208]
[0.5693359375],[0.240234375],[0.21240234375],0.3406575520833333,[1.2515554670244455]
[0.54833984375],[0.2490234375],[0.2041015625],0.3338216145833333,[1.3295522592961788]
[0.58251953125],[0.2509765625],[0.19140625],0.3416341145833333,[1.2452931329607964]
[0.55419921875],[0.22998046875],[0.18212890625],0.3221028645833333,[1.2861520610749722]
[0.5625],[0.25146484375],[0.208984375],0.3409830729166667,[1.28354512155056]
[0.5908203125],[0.23388671875],[0.19970703125],0.3414713541666667,[1.2197453863918781]
[0.56298828125],[0.25830078125],[0.19287109375],0.3380533854166667,[1.2959231361746788]
[0.5595703125],[0.22216796875],[0.177734375],0.31982421875,[1.2691392824053764]
[0.56396484375],[0.25244140625],[0.19189453125],0.3361002604166667,[1.2504063751548529]
[0.5908203125],[0.2421875],[0.189453125],0.3408203125,[1.2361144609749317]
[0.5712890625],[0.23974609375],[0.203125],0.3380533854166667,[1.2696329709142447]
[0.57470703125],[0.228515625],[0.212890625],0.3387044270833333,[1.241698706522584]
[0.5888671875],[0.23583984375],[0.21142578125],0.3453776041666667,[1.2443613726645708]
[0.56005859375],[0.23828125],[0.19384765625],0.3307291666666667,[1.2939675524830818]
[0.568359375],[0.2431640625],[0.2060546875],0.3391927083333333,[1.2586444988846779]
[0.57080078125],[0.23681640625],[0.19384765625],0.3338216145833333,[1.2617307156324387]
[0.5771484375],[0.240234375],[0.20166015625],0.3396809895833333,[1.2216673009097576]
[0.556640625],[0.2490234375],[0.2001953125],0.3352864583333333,[1.3187903054058552]
[0.5830078125],[0.2509765625],[0.17626953125],0.3367513020833333,[1.2354941666126251]
[0.57763671875],[0.2294921875],[0.18994140625],0.3323567708333333,[1.2822946459054947]
[0.57275390625],[0.25146484375],[0.18994140625],0.3380533854166667,[1.2756179608404636]
[0.5986328125],[0.23388671875],[0.20166015625],0.3447265625,[1.2086178343743086]
[0.55322265625],[0.25830078125],[0.1943359375],0.3352864583333333,[1.268015593290329]
[0.5556640625],[0.22265625],[0.19189453125],0.3234049479166667,[1.2766894809901714]
[0.59521484375],[0.25244140625],[0.19677734375],0.34814453125,[1.240738969296217]
[0.58544921875],[0.24169921875],[0.1767578125],0.3346354166666667,[1.2457778975367546]
[0.57568359375],[0.240234375],[0.20947265625],0.341796875,[1.2795154750347137]
[0.57373046875],[0.2294921875],[0.19580078125],0.3330078125,[1.2487259767949581]
[0.5810546875],[0.23583984375],[0.19580078125],0.3375651041666667,[1.242034550756216]
[0.57763671875],[0.2392578125],[0.20458984375],0.3404947916666667,[1.289203479886055]
[0.57275390625],[0.2431640625],[0.201171875],0.3390299479166667,[1.2401114664971828]
[0.58154296875],[0.23681640625],[0.212890625],0.34375,[1.246295651420951]
[0.595703125],[0.24072265625],[0.201171875],0.3458658854166667,[1.2355667129158974]
[0.552734375],[0.248046875],[0.18505859375],0.32861328125,[1.3119135089218616]
[0.5849609375],[0.25048828125],[0.17626953125],0.3372395833333333,[1.2177167255431414]
[0.568359375],[0.2294921875],[0.19580078125],0.3312174479166667,[1.2666971273720264]
[0.5810546875],[0.25146484375],[0.18798828125],0.3401692708333333,[1.2523702271282673]
[0.60595703125],[0.23388671875],[0.19775390625],0.3458658854166667,[1.2046020925045013]
[0.54296875],[0.2587890625],[0.1923828125],0.3313802083333333,[1.2798646092414856]
[0.57080078125],[0.22412109375],[0.18408203125],0.3263346354166667,[1.2675920147448778]
[0.57861328125],[0.25244140625],[0.21044921875],0.34716796875,[1.2457220163196325]
[0.5888671875],[0.24267578125],[0.18115234375],0.3375651041666667,[1.2238724064081907]
[0.580078125],[0.24169921875],[0.19873046875],0.3401692708333333,[1.2579964958131313]
[0.60400390625],[0.2294921875],[0.2080078125],0.34716796875,[1.2134012840688229]
[0.59326171875],[0.236328125],[0.2109375],0.3468424479166667,[1.260791126638651]
[0.56640625],[0.23779296875],[0.224609375],0.3429361979166667,[1.2966332882642746]
[0.58544921875],[0.244140625],[0.201171875],0.3435872395833333,[1.245841233059764]
[0.58935546875],[0.23681640625],[0.19482421875],0.34033203125,[1.2499111499637365]
[0.58642578125],[0.240234375],[0.19970703125],0.3421223958333333,[1.2241128608584404]
[0.56396484375],[0.25048828125],[0.203125],0.3391927083333333,[1.2959513049572706]
[0.6083984375],[0.2509765625],[0.185546875],0.3483072916666667,[1.2232710104435682]
[0.580078125],[0.22900390625],[0.19287109375],0.333984375,[1.2823648564517498]
[0.58935546875],[0.25146484375],[0.18896484375],0.34326171875,[1.237197870388627]
[0.60791015625],[0.23388671875],[0.201171875],0.34765625,[1.195163305848837]
[0.56591796875],[0.2607421875],[0.18994140625],0.3388671875,[1.2690355740487576]
[0.57177734375],[0.22412109375],[0.18603515625],0.3273111979166667,[1.2605756763368845]
[0.5908203125],[0.25341796875],[0.18505859375],0.3430989583333333,[1.2347181923687458]
[0.5908203125],[0.2421875],[0.1943359375],0.3424479166666667,[1.2182275336235762]
[0.57421875],[0.23974609375],[0.201171875],0.33837890625,[1.2936944421380758]
[0.60693359375],[0.22802734375],[0.1904296875],0.341796875,[1.1909936163574457]
[0.59375],[0.23779296875],[0.2080078125],0.3465169270833333,[1.230871431529522]
[0.5751953125],[0.2392578125],[0.212890625],0.3424479166666667,[1.2738465871661901]
[0.58837890625],[0.24365234375],[0.197265625],0.3430989583333333,[1.2419970352202654]
[0.59423828125],[0.23779296875],[0.21044921875],0.3474934895833333,[1.2450544238090515]
[0.59033203125],[0.240234375],[0.2060546875],0.3455403645833333,[1.1973543651401997]
[0.56640625],[0.24853515625],[0.19140625],0.33544921875,[1.3039785139262676]
[0.6005859375],[0.25146484375],[0.18896484375],0.3470052083333333,[1.2315302453935146]
[0.5859375],[0.23095703125],[0.18212890625],0.3330078125,[1.2766561843454838]
[0.58349609375],[0.25146484375],[0.19677734375],0.3439127604166667,[1.2283435929566622]
[0.60693359375],[0.234375],[0.1923828125],0.3445638020833333,[1.1826863642781973]
[0.56298828125],[0.26123046875],[0.1943359375],0.3395182291666667,[1.2649018950760365]
[0.58837890625],[0.22265625],[0.19140625],0.3341471354166667,[1.2550549414008856]
[0.58203125],[0.25341796875],[0.1904296875],0.3419596354166667,[1.2245112620294094]
[0.59326171875],[0.24365234375],[0.18408203125],0.34033203125,[1.2477155048400164]
[0.5849609375],[0.23974609375],[0.19580078125],0.3401692708333333,[1.2569394130259752]
[0.60107421875],[0.22998046875],[0.185546875],0.3388671875,[1.2192074246704578]
[0.60986328125],[0.2353515625],[0.22021484375],0.3551432291666667,[1.2343474235385656]
[0.5810546875],[0.2373046875],[0.1953125],0.337890625,[1.283391784876585]
[0.58154296875],[0.24365234375],[0.19970703125],0.3416341145833333,[1.2414965815842152]
[0.58935546875],[0.23779296875],[0.2080078125],0.3450520833333333,[1.2174682226032019]
[0.61181640625],[0.2412109375],[0.19775390625],0.3502604166666667,[1.22019406221807]
[0.57373046875],[0.25048828125],[0.18701171875],0.3370768229166667,[1.312747210264206]
[0.60888671875],[0.25244140625],[0.18359375],0.3483072916666667,[1.2016114015132189]
[0.5751953125],[0.23046875],[0.1875],0.3310546875,[1.2676585279405117]
[0.572265625],[0.25048828125],[0.19677734375],0.33984375,[1.2436027880758047]
[0.62060546875],[0.23291015625],[0.2041015625],0.3525390625,[1.1825371887534857]
[0.56787109375],[0.2578125],[0.18994140625],0.3385416666666667,[1.2551232185214758]
[0.55712890625],[0.22412109375],[0.1904296875],0.3238932291666667,[1.2847197316586971]
[0.60205078125],[0.25244140625],[0.1923828125],0.3489583333333333,[1.2381235305219889]
[0.60498046875],[0.2421875],[0.1845703125],0.3439127604166667,[1.2231948245316744]
[0.58056640625],[0.24072265625],[0.2099609375],0.34375,[1.2723275870084763]
[0.60009765625],[0.22802734375],[0.19921875],0.3424479166666667,[1.2175452522933483]
[0.6083984375],[0.23681640625],[0.1884765625],0.3445638020833333,[1.2266553714871407]
[0.5810546875],[0.23681640625],[0.19970703125],0.3391927083333333,[1.321235552430153]
[0.5908203125],[0.244140625],[0.1953125],0.3434244791666667,[1.219890732318163]
[0.58154296875],[0.23828125],[0.2177734375],0.3458658854166667,[1.2225583903491497]
[0.59228515625],[0.240234375],[0.193359375],0.3419596354166667,[1.2221368551254272]
[0.55712890625],[0.248046875],[0.19775390625],0.3343098958333333,[1.3065526001155376]
[0.62255859375],[0.2509765625],[0.1904296875],0.3546549479166667,[1.2245626281946898]
[0.56982421875],[0.22900390625],[0.1865234375],0.3284505208333333,[1.2981070131063461]
[0.58056640625],[0.25341796875],[0.1904296875],0.3414713541666667,[1.2289267629384995]
[0.60302734375],[0.23583984375],[0.1953125],0.3447265625,[1.1821670550853014]
[0.57373046875],[0.2587890625],[0.18896484375],0.3404947916666667,[1.2658447958528996]
[0.59130859375],[0.22607421875],[0.189453125],0.3356119791666667,[1.2431209832429886]
[0.6015625],[0.25244140625],[0.19580078125],0.3499348958333333,[1.2330493871122599]
[0.59033203125],[0.2421875],[0.18408203125],0.3388671875,[1.2471881303936243]
[0.58544921875],[0.2412109375],[0.189453125],0.3387044270833333,[1.2935803197324276]
[0.61279296875],[0.2294921875],[0.20166015625],0.3479817708333333,[1.2021970357745886]
[0.595703125],[0.236328125],[0.2099609375],0.3473307291666667,[1.2287237644195557]
[0.5830078125],[0.23779296875],[0.21337890625],0.3447265625,[1.2780248504132032]
[0.5869140625],[0.24365234375],[0.189453125],0.3400065104166667,[1.239563174545765]
[0.59912109375],[0.23779296875],[0.205078125],0.3473307291666667,[1.2397660873830318]
[0.6103515625],[0.24169921875],[0.19921875],0.3504231770833333,[1.2301574144512415]
[0.57861328125],[0.2490234375],[0.2109375],0.34619140625,[1.3112239688634872]
[0.60546875],[0.25],[0.193359375],0.349609375,[1.1864005140960217]
[0.58349609375],[0.2294921875],[0.1865234375],0.3331705729166667,[1.2867441289126873]
[0.6015625],[0.25244140625],[0.18359375],0.3458658854166667,[1.2348544970154762]
[0.58984375],[0.2353515625],[0.18798828125],0.3377278645833333,[1.2165201157331467]
[0.587890625],[0.26025390625],[0.1826171875],0.3435872395833333,[1.2448647394776344]
[0.59326171875],[0.22802734375],[0.177734375],0.3330078125,[1.274490186944604]
[0.60400390625],[0.251953125],[0.19873046875],0.3515625,[1.2295661829411983]
[0.587890625],[0.24267578125],[0.20751953125],0.3460286458333333,[1.230860272422433]
[0.5927734375],[0.24072265625],[0.185546875],0.3396809895833333,[1.2695567328482866]
[0.6181640625],[0.228515625],[0.19482421875],0.34716796875,[1.2012186087667942]
[0.6083984375],[0.24072265625],[0.197265625],0.3487955729166667,[1.2338912673294544]
[0.59228515625],[0.236328125],[0.201171875],0.34326171875,[1.2850873582065105]
[0.5869140625],[0.24365234375],[0.201171875],0.3439127604166667,[1.2476738542318344]
[0.61181640625],[0.23828125],[0.20751953125],0.3525390625,[1.2395075559616089]
[0.6025390625],[0.2373046875],[0.20751953125],0.34912109375,[1.2007459662854671]
[0.57763671875],[0.24951171875],[0.1962890625],0.3411458333333333,[1.2957647629082203]
[0.61572265625],[0.25146484375],[0.18017578125],0.34912109375,[1.2009018510580063]
[0.580078125],[0.228515625],[0.189453125],0.3326822916666667,[1.2484597861766815]
[0.58349609375],[0.251953125],[0.1845703125],0.3400065104166667,[1.2506193444132805]
[0.6162109375],[0.23486328125],[0.19091796875],0.3473307291666667,[1.1727722566574812]
[0.5810546875],[0.259765625],[0.1923828125],0.3444010416666667,[1.2695997841656208]
[0.57861328125],[0.22705078125],[0.189453125],0.3317057291666667,[1.2524254769086838]
[0.60205078125],[0.25439453125],[0.19970703125],0.35205078125,[1.224233778193593]
[0.609375],[0.24169921875],[0.18359375],0.3448893229166667,[1.22109280154109]
[0.60009765625],[0.2392578125],[0.2041015625],0.3478190104166667,[1.2834784779697657]
[0.62255859375],[0.22998046875],[0.19677734375],0.3497721354166667,[1.1854438334703445]
[0.61181640625],[0.23876953125],[0.1943359375],0.3483072916666667,[1.2096371483057737]
[0.60400390625],[0.23779296875],[0.2021484375],0.3479817708333333,[1.2738849576562643]
[0.59912109375],[0.244140625],[0.20361328125],0.3489583333333333,[1.2524818144738674]
[0.60205078125],[0.2392578125],[0.20263671875],0.3479817708333333,[1.250367283821106]
[0.60986328125],[0.23681640625],[0.19873046875],0.3484700520833333,[1.2127737328410149]
[0.57861328125],[0.24853515625],[0.1962890625],0.3411458333333333,[1.3041146099567413]
[0.6005859375],[0.25244140625],[0.18408203125],0.345703125,[1.2109565455466509]
[0.5947265625],[0.2294921875],[0.173828125],0.3326822916666667,[1.2802613750100136]
[0.599609375],[0.251953125],[0.18408203125],0.34521484375,[1.2673936747014523]
[0.60986328125],[0.2353515625],[0.1845703125],0.34326171875,[1.20690300129354]
[0.59228515625],[0.26220703125],[0.18701171875],0.34716796875,[1.2243451103568077]
[0.5908203125],[0.224609375],[0.18115234375],0.3321940104166667,[1.2655123677104712]
[0.60107421875],[0.2529296875],[0.18994140625],0.3479817708333333,[1.2426410485059023]
[0.60595703125],[0.240234375],[0.1904296875],0.3455403645833333,[1.2288775723427534]
[0.58642578125],[0.2431640625],[0.1884765625],0.33935546875,[1.2725448720157146]
[0.61181640625],[0.2294921875],[0.197265625],0.34619140625,[1.2079034093767405]
[0.60986328125],[0.2373046875],[0.19091796875],0.3460286458333333,[1.2203788366168737]
[0.5966796875],[0.23828125],[0.205078125],0.3466796875,[1.2806355468928814]
[0.59228515625],[0.24365234375],[0.193359375],0.3430989583333333,[1.2394555807113647]
[0.60986328125],[0.2373046875],[0.19580078125],0.34765625,[1.2045132964849472]
[0.61572265625],[0.23828125],[0.19091796875],0.3483072916666667,[1.2017918545752764]
[0.587890625],[0.2470703125],[0.18603515625],0.34033203125,[1.3064134791493416]
[0.62890625],[0.25439453125],[0.181640625],0.35498046875,[1.203088702633977]
[0.59814453125],[0.22998046875],[0.1865234375],0.3382161458333333,[1.2420099209994078]
[0.59033203125],[0.251953125],[0.1796875],0.3406575520833333,[1.2511912919580936]
[0.623046875],[0.236328125],[0.17431640625],0.3445638020833333,[1.1804632544517517]
[0.60498046875],[0.26171875],[0.18701171875],0.3512369791666667,[1.2498514614999294]
[0.59423828125],[0.228515625],[0.189453125],0.33740234375,[1.241845129057765]
[0.6064453125],[0.25732421875],[0.18408203125],0.3492838541666667,[1.2485907841473818]
[0.625],[0.24169921875],[0.18017578125],0.3489583333333333,[1.242518950253725]
[0.59326171875],[0.2392578125],[0.19482421875],0.3424479166666667,[1.2905934639275074]
[0.6240234375],[0.22998046875],[0.205078125],0.35302734375,[1.1905920021235943]
[0.60546875],[0.240234375],[0.1962890625],0.3473307291666667,[1.217128325253725]
[0.6083984375],[0.23828125],[0.2158203125],0.3541666666666667,[1.2556530497968197]
[0.60986328125],[0.2451171875],[0.21044921875],0.3551432291666667,[1.2362529132515192]
[0.619140625],[0.23583984375],[0.1962890625],0.3504231770833333,[1.231703819707036]
[0.60791015625],[0.2431640625],[0.18701171875],0.3460286458333333,[1.217249233275652]
[0.6005859375],[0.25],[0.18896484375],0.3465169270833333,[1.2997942380607128]
[0.62109375],[0.2490234375],[0.17578125],0.3486328125,[1.210079723969102]
[0.5791015625],[0.23046875],[0.18408203125],0.3312174479166667,[1.2518046200275421]
[0.591796875],[0.25],[0.18408203125],0.3419596354166667,[1.238598097115755]
[0.62158203125],[0.2353515625],[0.19873046875],0.3518880208333333,[1.2050020955502987]
[0.59765625],[0.2626953125],[0.18896484375],0.3497721354166667,[1.249739645048976]
[0.599609375],[0.224609375],[0.1787109375],0.3343098958333333,[1.2681125793606043]
[0.61669921875],[0.251953125],[0.181640625],0.35009765625,[1.2042316198349]
[0.6123046875],[0.244140625],[0.1875],0.3479817708333333,[1.2203494235873222]
[0.58349609375],[0.240234375],[0.18798828125],0.3372395833333333,[1.3022363390773535]
[0.6201171875],[0.22900390625],[0.185546875],0.3448893229166667,[1.2044893503189087]
[0.60986328125],[0.23486328125],[0.203125],0.3492838541666667,[1.2137058805674314]
[0.609375],[0.23974609375],[0.21044921875],0.3531901041666667,[1.2938047405332327]
[0.60205078125],[0.24560546875],[0.19677734375],0.34814453125,[1.2586199641227722]
[0.59912109375],[0.2392578125],[0.193359375],0.3439127604166667,[1.279298096895218]
[0.6103515625],[0.23828125],[0.2041015625],0.3509114583333333,[1.2298190481960773]
[0.572265625],[0.24853515625],[0.1962890625],0.3390299479166667,[1.3172670304775238]
[0.626953125],[0.25],[0.185546875],0.3541666666666667,[1.1983220130205154]
[0.615234375],[0.23046875],[0.181640625],0.3424479166666667,[1.2431697323918343]
[0.58935546875],[0.25048828125],[0.18798828125],0.3426106770833333,[1.2622174117714167]
[0.6240234375],[0.23681640625],[0.201171875],0.35400390625,[1.1820101272314787]
[0.58642578125],[0.25927734375],[0.19091796875],0.3455403645833333,[1.2693991232663393]
[0.595703125],[0.228515625],[0.1865234375],0.3369140625,[1.2765798103064299]
[0.6201171875],[0.2509765625],[0.18603515625],0.3523763020833333,[1.2172032464295626]
[0.61669921875],[0.2421875],[0.18408203125],0.34765625,[1.231941506266594]
[0.599609375],[0.2373046875],[0.1865234375],0.3411458333333333,[1.2683293037116528]
[0.62353515625],[0.2294921875],[0.19140625],0.34814453125,[1.2254702970385551]
[0.61767578125],[0.23486328125],[0.18798828125],0.3468424479166667,[1.2188445515930653]
[0.59912109375],[0.23779296875],[0.19775390625],0.3448893229166667,[1.3233006354421377]
[0.599609375],[0.24658203125],[0.19970703125],0.3486328125,[1.2066051084548235]
[0.61376953125],[0.23974609375],[0.19970703125],0.35107421875,[1.2458023559302092]
[0.61865234375],[0.2373046875],[0.19384765625],0.3499348958333333,[1.2278978396207094]
[0.58251953125],[0.244140625],[0.19189453125],0.3395182291666667,[1.3321418091654778]
[0.61865234375],[0.2509765625],[0.1796875],0.3497721354166667,[1.2038143947720528]
[0.58251953125],[0.23046875],[0.185546875],0.3328450520833333,[1.273082710802555]
[0.5908203125],[0.25732421875],[0.1982421875],0.3487955729166667,[1.2547544427216053]
[0.62158203125],[0.23681640625],[0.19677734375],0.3517252604166667,[1.1716186851263046]
[0.59814453125],[0.26123046875],[0.1962890625],0.3518880208333333,[1.2634248156100512]
[0.58740234375],[0.224609375],[0.1884765625],0.33349609375,[1.2574160508811474]
[0.61669921875],[0.251953125],[0.1806640625],0.3497721354166667,[1.2664269749075174]
[0.6220703125],[0.2451171875],[0.19287109375],0.3533528645833333,[1.2347478698939085]
[0.603515625],[0.23876953125],[0.1962890625],0.34619140625,[1.2821689248085022]
[0.61767578125],[0.22998046875],[0.18212890625],0.34326171875,[1.1748988553881645]
[0.61962890625],[0.23876953125],[0.20556640625],0.3546549479166667,[1.2264825217425823]
[0.59375],[0.2373046875],[0.19970703125],0.3435872395833333,[1.3011362552642822]
[0.603515625],[0.24267578125],[0.18798828125],0.3447265625,[1.2577082477509975]
[0.60205078125],[0.23681640625],[0.20361328125],0.3474934895833333,[1.2411336861550808]
[0.6328125],[0.23876953125],[0.19921875],0.35693359375,[1.2090134713798761]
[0.58984375],[0.24853515625],[0.1982421875],0.3455403645833333,[1.3431836739182472]
[0.62353515625],[0.25],[0.17578125],0.3497721354166667,[1.1995720956474543]
[0.6083984375],[0.2275390625],[0.18212890625],0.33935546875,[1.2572491727769375]
[0.59716796875],[0.255859375],[0.18359375],0.3455403645833333,[1.2652928959578276]
[0.6171875],[0.23681640625],[0.20263671875],0.3522135416666667,[1.1770767159759998]
[0.595703125],[0.26318359375],[0.193359375],0.3507486979166667,[1.2291291449218988]
[0.583984375],[0.2275390625],[0.19287109375],0.3347981770833333,[1.305924717336893]
[0.626953125],[0.25146484375],[0.19189453125],0.3567708333333333,[1.2262148540467024]
[0.61181640625],[0.24365234375],[0.18603515625],0.34716796875,[1.2309927679598331]
[0.60546875],[0.240234375],[0.1904296875],0.3453776041666667,[1.264419611543417]
[0.6201171875],[0.228515625],[0.1904296875],0.3463541666666667,[1.1792003847658634]
[0.62109375],[0.236328125],[0.19580078125],0.35107421875,[1.1684734020382166]
[0.6103515625],[0.23681640625],[0.20068359375],0.3492838541666667,[1.2986249178647995]
[0.6171875],[0.2451171875],[0.20068359375],0.3543294270833333,[1.2031756676733494]
[0.6142578125],[0.23779296875],[0.201171875],0.35107421875,[1.2326169442385435]
[0.6181640625],[0.23876953125],[0.20751953125],0.3548177083333333,[1.2409309912472963]
[0.58984375],[0.2490234375],[0.19140625],0.3434244791666667,[1.3479539304971695]
[0.63671875],[0.25048828125],[0.18017578125],0.3557942708333333,[1.211432857438922]
[0.59033203125],[0.2314453125],[0.1875],0.33642578125,[1.284664023667574]
[0.62109375],[0.25244140625],[0.18798828125],0.3538411458333333,[1.237381374463439]
[0.63037109375],[0.232421875],[0.19775390625],0.353515625,[1.1736047007143497]
[0.61474609375],[0.2578125],[0.1796875],0.3507486979166667,[1.2687431760132313]
[0.6015625],[0.2236328125],[0.18896484375],0.3380533854166667,[1.2812015004456043]
[0.62353515625],[0.25341796875],[0.19873046875],0.3585611979166667,[1.2317318487912416]
[0.61962890625],[0.244140625],[0.19189453125],0.3518880208333333,[1.2379949931055307]
[0.6083984375],[0.24072265625],[0.1962890625],0.3484700520833333,[1.3007019869983196]
[0.60546875],[0.22998046875],[0.19970703125],0.3450520833333333,[1.2319286707788706]
[0.62158203125],[0.236328125],[0.20166015625],0.3531901041666667,[1.2475272063165903]
[0.60595703125],[0.23828125],[0.205078125],0.3497721354166667,[1.3095483239740133]
[0.595703125],[0.24755859375],[0.2021484375],0.3484700520833333,[1.2845468390733004]
[0.60400390625],[0.23779296875],[0.197265625],0.3463541666666667,[1.2155548203736544]
[0.6162109375],[0.23974609375],[0.2001953125],0.35205078125,[1.2465005423873663]
[0.58984375],[0.25537109375],[0.19189453125],0.345703125,[1.3344895839691162]
[0.6142578125],[0.25],[0.18212890625],0.3487955729166667,[1.2379667051136494]
[0.5927734375],[0.22900390625],[0.1787109375],0.33349609375,[1.2789060473442078]
[0.6044921875],[0.25390625],[0.19189453125],0.35009765625,[1.2562270499765873]
[0.6181640625],[0.2314453125],[0.1953125],0.3483072916666667,[1.1977644748985767]
[0.61328125],[0.25732421875],[0.19287109375],0.3544921875,[1.2629829850047827]
[0.58251953125],[0.22607421875],[0.18701171875],0.3318684895833333,[1.300772052258253]
[0.61181640625],[0.25439453125],[0.19873046875],0.35498046875,[1.2316155191510916]
[0.609375],[0.2421875],[0.16845703125],0.3400065104166667,[1.2555845566093922]
[0.6005859375],[0.244140625],[0.19775390625],0.3474934895833333,[1.2635529953986406]
[0.62451171875],[0.2314453125],[0.18896484375],0.3483072916666667,[1.1895606815814972]
[0.63427734375],[0.23876953125],[0.19970703125],0.3575846354166667,[1.2004647739231586]
[0.59423828125],[0.24169921875],[0.201171875],0.345703125,[1.3109424952417612]
[0.60205078125],[0.24462890625],[0.19384765625],0.3468424479166667,[1.244136717170477]
[0.62158203125],[0.23779296875],[0.203125],0.3541666666666667,[1.2040273789316416]
[0.61181640625],[0.23974609375],[0.20556640625],0.3523763020833333,[1.2062050737440586]
[0.609375],[0.2490234375],[0.19384765625],0.3507486979166667,[1.3537142165005207]
[0.62353515625],[0.25244140625],[0.1806640625],0.3522135416666667,[1.220160124823451]
[0.5966796875],[0.2314453125],[0.17138671875],0.3331705729166667,[1.3052681554108858]
[0.61865234375],[0.2509765625],[0.177734375],0.34912109375,[1.224173042923212]
[0.62939453125],[0.23291015625],[0.19287109375],0.3517252604166667,[1.2025173641741276]
