0.275390625,[0.3974609375],[0.23974609375],[0.18896484375],[3.083541702479124]
0.28759765625,[0.45458984375],[0.24169921875],[0.16650390625],[1.6267404928803444]
0.310546875,[0.4931640625],[0.24560546875],[0.19287109375],[1.5054402388632298]
0.3204752604166667,[0.4990234375],[0.24560546875],[0.216796875],[1.4353488869965076]
0.31787109375,[0.4892578125],[0.26318359375],[0.201171875],[1.4417561516165733]
0.3326822916666667,[0.5205078125],[0.25537109375],[0.22216796875],[1.4157287366688251]
0.3181966145833333,[0.50244140625],[0.2421875],[0.2099609375],[1.45145870372653]
0.3214518229166667,[0.52587890625],[0.2490234375],[0.189453125],[1.3718511648476124]
0.33056640625,[0.51708984375],[0.25927734375],[0.21533203125],[1.4153657667338848]
0.3323567708333333,[0.53564453125],[0.26416015625],[0.197265625],[1.3559282459318638]
0.3291015625,[0.49951171875],[0.2587890625],[0.22900390625],[1.436341967433691]
0.3204752604166667,[0.5302734375],[0.24072265625],[0.1904296875],[1.375511921942234]
0.3243815104166667,[0.5185546875],[0.24560546875],[0.208984375],[1.385889820754528]
0.3292643229166667,[0.5380859375],[0.24609375],[0.20361328125],[1.3708969801664352]
0.3317057291666667,[0.52783203125],[0.24609375],[0.22119140625],[1.37498277425766]
0.3390299479166667,[0.53466796875],[0.24365234375],[0.23876953125],[1.3813341595232487]
0.3367513020833333,[0.53662109375],[0.2578125],[0.2158203125],[1.3301283828914165]
0.333984375,[0.54248046875],[0.2490234375],[0.21044921875],[1.3480076603591442]
